,region_accueil,province_accueil,commune_accueil,province_depart,commune_depart,MASCULIN,FEMININ,annee_collecte,mois_num,total
330,Centre-nord,Sanmatenga,Barsalogho,Sanmatenga,Namissigma,102,143,2020,1,245
331,Centre-nord,Namentenga,Tougouri,Komondjari,Gayeri,94,73,2020,1,167
332,Centre-nord,Namentenga,Tougouri,Kompienga,Pama,74,59,2020,1,133
333,Centre-nord,Namentenga,Tougouri,Sanmatenga,Pissila,422,529,2020,1,951
334,Centre-nord,Namentenga,Tougouri,Namentenga,Bouroum,353,375,2020,1,728
335,Centre-nord,Namentenga,Tougouri,Sanmatenga,Pensa,201,222,2020,1,423
336,Centre-nord,Namentenga,Tougouri,Gourma,Fada,100,111,2020,1,211
337,Centre-nord,Namentenga,Tougouri,Bam,Bourzanga,6,9,2020,1,15
338,Centre-nord,Namentenga,Tougouri,Sanmatenga,Barsalogho,84,101,2020,1,185
339,Centre-nord,Namentenga,Tougouri,Komondjari,Bartiebougou,126,132,2020,1,258
340,Centre-nord,Namentenga,Tougouri,Namentenga,Tougouri,23,24,2020,1,47
341,Centre-nord,Namentenga,Tougouri,Soum,Arbinda,160,187,2020,1,347
342,Centre-nord,Sanmatenga,Ziga,Soum,Kelbo,26,24,2020,1,50
343,Centre-nord,Sanmatenga,Ziga,,,0,2,2020,1,2
344,Centre-nord,Sanmatenga,Ziga,Sanmatenga,Dablo,63,49,2020,1,112
345,Centre-nord,Sanmatenga,Ziga,Sanmatenga,Pensa,17,10,2020,1,27
346,Centre-nord,Sanmatenga,Ziga,Soum,Arbinda,29,8,2020,1,37
347,Centre-nord,Sanmatenga,Ziga,Sanmatenga,Barsalogho,20,3,2020,1,23
348,Centre-nord,Sanmatenga,Pibaore,Sanmatenga,Pibaore,15,18,2020,1,33
349,Centre-nord,Sanmatenga,Ziga,Gourma,Fada,32,38,2020,1,70
350,Centre-nord,Sanmatenga,Ziga,Sanmatenga,Pissila,3,8,2020,1,11
351,Centre-nord,Sanmatenga,Ziga,Gourma,Matiacoali,6,4,2020,1,10
352,Centre-nord,Sanmatenga,Pibaore,Koulpelogo,Soudougui,43,35,2020,1,78
353,Centre-nord,Sanmatenga,Pibaore,Sanmatenga,Pensa,46,55,2020,1,101
354,Centre-nord,Sanmatenga,Pibaore,Sanmatenga,Barsalogho,43,40,2020,1,83
355,Centre-nord,Sanmatenga,Pibaore,Sanmatenga,Pissila,131,162,2020,1,293
356,Centre-nord,Namentenga,Bouroum,Sanmatenga,Barsalogho,173,162,2020,1,335
357,Centre-nord,Namentenga,Bouroum,Sanmatenga,Pissila,40,54,2020,1,94
358,Centre-nord,Namentenga,Bouroum,Soum,Arbinda,4121,4213,2020,1,8334
359,Centre-nord,Namentenga,Bouroum,Seno,Gorgadji,341,345,2020,1,686
360,Centre-nord,Namentenga,Bouroum,Sanmatenga,Pensa,2047,2171,2020,1,4218
361,Centre-nord,Namentenga,Bouroum,Gourma,Fada,9,14,2020,1,23
362,Centre-nord,Namentenga,Bouroum,Soum,Koutougou,22,25,2020,1,47
363,Centre-nord,Namentenga,Bouroum,Oudalan,Gorom-gorom,49,45,2020,1,94
364,Centre-nord,Namentenga,Bouroum,Komondjari,Gayeri,9,4,2020,1,13
365,Centre-nord,Namentenga,Bouroum,Soum,Djibo,18,15,2020,1,33
366,Centre-nord,Namentenga,Bouroum,Gourma,Matiacoali,5,4,2020,1,9
367,Centre-nord,Sanmatenga,Pensa,Sanmatenga,Pensa,5168,5899,2020,1,11067
368,Centre-nord,Sanmatenga,Pensa,Soum,Arbinda,2361,2596,2020,1,4957
369,Centre-nord,Sanmatenga,Pensa,Oudalan,Gorom-gorom,5,2,2020,1,7
370,Centre-nord,Sanmatenga,Pensa,Sanmatenga,Barsalogho,1195,1390,2020,1,2585
371,Centre-nord,Namentenga,Tougouri,Soum,Tongomayel,129,146,2020,1,275
372,Centre-nord,Namentenga,Tougouri,Sanmatenga,Pibaore,5,7,2020,1,12
373,Centre-nord,Namentenga,Tougouri,Oudalan,Markoye,7,5,2020,1,12
374,Centre-nord,Namentenga,Tougouri,Seno,Sampelga,1,2,2020,1,3
375,Centre-nord,Sanmatenga,Pensa,Komondjari,Gayeri,2,3,2020,1,5
376,Centre-nord,Bam,Rouko,Soum,Tongomayel,104,118,2020,1,222
377,Centre-nord,Bam,Rouko,Bam,Bourzanga,8,7,2020,1,15
378,Centre-nord,Namentenga,Yalgo,Komondjari,Gayeri,5,6,2020,1,11
379,Centre-nord,Sanmatenga,Mane,Soum,Tongomayel,251,362,2020,1,613
380,Centre-nord,Namentenga,Bouroum,Seno,Dori,54,74,2020,1,128
381,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Dablo,121,122,2020,1,243
382,Centre-nord,Sanmatenga,Korsimoro,Oudalan,Oursi,28,41,2020,1,69
383,Centre-nord,Namentenga,Bouroum,Namentenga,Tougouri,11,17,2020,1,28
384,Centre-nord,Namentenga,Bouroum,Soum,Tongomayel,13,12,2020,1,25
385,Centre-nord,Namentenga,Bouroum,Sanmatenga,Dablo,4,2,2020,1,6
386,Centre-nord,Namentenga,Nagbingou,Gourma,Matiacoali,4,8,2020,1,12
387,Centre-nord,Namentenga,Boulsa,Soum,Djibo,1,2,2020,1,3
388,Centre-nord,Sanmatenga,Pensa,Soum,Koutougou,25,24,2020,1,49
389,Est,Tapoa,Kantchari,Tapoa,Kantchari,126,84,2020,1,210
390,Centre-nord,Bam,Kongoussi,Soum,Tongomayel,837,1045,2020,1,1882
391,Centre-nord,Bam,Kongoussi,Bam,Nassere,56,102,2020,1,158
392,Centre-nord,Sanmatenga,Mane,Sanmatenga,Pensa,0,5,2020,1,5
393,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Pensa,8,10,2020,1,18
394,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Barsalogho,98,88,2020,1,186
395,Centre-nord,Sanmatenga,Korsimoro,Soum,Arbinda,34,31,2020,1,65
396,Centre-nord,Sanmatenga,Mane,Soum,Djibo,16,9,2020,1,25
397,Centre-nord,Sanmatenga,Korsimoro,Namentenga,Bouroum,9,10,2020,1,19
398,Centre-nord,Bam,Kongoussi,Soum,Djibo,72,92,2020,1,164
399,Centre-nord,Bam,Kongoussi,Soum,Kelbo,249,277,2020,1,526
400,Centre-nord,Bam,Kongoussi,Bam,Sabce,1,2,2020,1,3
401,Centre-nord,Bam,Kongoussi,Soum,Baraboule,20,23,2020,1,43
402,Centre-nord,Bam,Kongoussi,Sanmatenga,Namissigma,27,31,2020,1,58
403,Centre-nord,Bam,Kongoussi,Gourma,Fada,11,18,2020,1,29
404,Centre-nord,Bam,Kongoussi,Soum,Arbinda,197,238,2020,1,435
405,Centre-nord,Bam,Kongoussi,Sanmatenga,Dablo,9,11,2020,1,20
406,Centre-nord,Bam,Kongoussi,Loroum,Solle,9,7,2020,1,16
407,Centre-nord,Bam,Kongoussi,Soum,Pobe-mangao,26,35,2020,1,61
408,Centre-nord,Bam,Kongoussi,Bam,Rollo,9,20,2020,1,29
409,Centre-nord,Bam,Kongoussi,Soum,Koutougou,130,151,2020,1,281
410,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Pissila,53,54,2020,1,107
411,Centre-nord,Bam,Kongoussi,Sanmatenga,Pensa,1,3,2020,1,4
412,Centre-nord,Bam,Kongoussi,Loroum,Ouindigui,7,4,2020,1,11
413,Centre-nord,Bam,Bourzanga,Bam,Kongoussi,5,11,2020,1,16
414,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Pissila,10109,14233,2020,1,24342
415,Centre-nord,Namentenga,Boulsa,Koulpelogo,Soudougui,43,46,2020,1,89
416,Centre-nord,Sanmatenga,Mane,Bam,Kongoussi,2,3,2020,1,5
417,Centre-nord,Sanmatenga,Barsalogho,Oudalan,Gorom-gorom,8,9,2020,1,17
418,Boucle du mouhoun,Kossi,Nouna,Sourou,Toeni,2,5,2020,1,7
419,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Barsalogho,994,1554,2020,1,2548
420,Boucle du mouhoun,Kossi,Nouna,Kossi,Barani,121,122,2020,1,243
421,Centre-nord,Sanmatenga,Barsalogho,Sanmatenga,Pibaore,6,9,2020,1,15
422,Centre-nord,Namentenga,Tougouri,Gourma,Matiacoali,59,43,2020,1,102
423,Boucle du mouhoun,Kossi,Nouna,Kossi,Nouna,2,4,2020,1,6
424,Centre-nord,Sanmatenga,Boussouma,Oudalan,Oursi,35,37,2020,1,72
425,Centre-nord,Namentenga,Tougouri,Seno,Gorgadji,46,71,2020,1,117
426,Centre-nord,Sanmatenga,Boussouma,,,39,33,2020,1,72
427,Centre-nord,Sanmatenga,Boussouma,Sanmatenga,Pissila,32,33,2020,1,65
428,Centre-nord,Sanmatenga,Boussouma,Soum,Kelbo,13,12,2020,1,25
429,Centre-nord,Sanmatenga,Boussouma,Komondjari,Gayeri,2,5,2020,1,7
430,Centre-nord,Sanmatenga,Boussouma,Sanmatenga,Namissigma,22,18,2020,1,40
431,Centre-nord,Sanmatenga,Pissila,Soum,Arbinda,46,74,2020,1,120
432,Centre-nord,Sanmatenga,Pissila,Gourma,Fada,134,170,2020,1,304
433,Centre-nord,Sanmatenga,Pissila,Seno,Gorgadji,8,12,2020,1,20
434,Centre-nord,Sanmatenga,Pissila,Soum,Kelbo,3,11,2020,1,14
435,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Pensa,291,401,2020,1,692
436,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Namissigma,12,24,2020,1,36
437,Centre-nord,Sanmatenga,Pissila,Namentenga,Bouroum,42,60,2020,1,102
438,Centre-nord,Sanmatenga,Boussouma,Gourma,Fada,33,34,2020,1,67
439,Centre-nord,Sanmatenga,Mane,Sanmatenga,Namissigma,20,21,2020,1,41
440,Centre-nord,Sanmatenga,Mane,Bam,Nassere,2,3,2020,1,5
441,Centre-nord,Sanmatenga,Mane,Sanmatenga,Pissila,6,8,2020,1,14
442,Centre-nord,Sanmatenga,Mane,Sanmatenga,Barsalogho,26,34,2020,1,60
443,Centre-nord,Sanmatenga,Mane,Kompienga,Pama,1,11,2020,1,12
444,Centre-nord,Namentenga,Boulsa,Koulpelogo,Comin-yanga,72,73,2020,1,145
445,Centre-nord,Namentenga,Boala,Sanmatenga,Barsalogho,27,32,2020,1,59
446,Centre-nord,Namentenga,Boala,Sanmatenga,Pissila,109,120,2020,1,229
447,Centre-nord,Namentenga,Boala,Gourma,Fada,32,22,2020,1,54
448,Centre-nord,Sanmatenga,Pibaore,Gourma,Fada,77,96,2020,1,173
449,Centre-nord,Namentenga,Bouroum,Oudalan,Deou,9,6,2020,1,15
450,Centre-nord,Namentenga,Boulsa,Sanmatenga,Pensa,3,3,2020,1,6
451,Nord,Yatenga,Ouahigouya,Loroum,Banh,779,738,2020,1,1517
452,Nord,Yatenga,Ouahigouya,Yatenga,Barga,4,5,2020,1,9
453,Nord,Yatenga,Ouahigouya,Loroum,Solle,139,154,2020,1,293
454,Centre-nord,Namentenga,Bouroum,Seno,Bani,2,1,2020,1,3
455,Centre-nord,Namentenga,Bouroum,Sanmatenga,Kaya,1,1,2020,1,2
456,Centre-nord,Namentenga,Boala,Kompienga,Pama,35,42,2020,1,77
457,Centre-nord,Sanmatenga,Barsalogho,Gourma,Fada,16,26,2020,1,42
458,Centre-nord,Sanmatenga,Mane,Soum,Pobe-mangao,5,5,2020,1,10
459,Centre-nord,Sanmatenga,Barsalogho,Soum,Koutougou,41,42,2020,1,83
460,Centre-nord,Namentenga,Dargo,Gourma,Fada,88,99,2020,1,187
461,Centre-nord,Sanmatenga,Pissila,Koulpelogo,Comin-yanga,8,12,2020,1,20
462,Centre-nord,Sanmatenga,Barsalogho,Namentenga,Yalgo,19,21,2020,1,40
463,Centre-nord,Sanmatenga,Pissila,Namentenga,Tougouri,10,13,2020,1,23
464,Centre-nord,Sanmatenga,Pissila,Oudalan,Gorom-gorom,2,4,2020,1,6
465,Centre-nord,Sanmatenga,Pissila,Seno,Bani,4,4,2020,1,8
466,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Kaya,3,8,2020,1,11
467,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Dablo,21,33,2020,1,54
468,Centre-nord,Sanmatenga,Pissila,Kompienga,Pama,3,4,2020,1,7
469,Centre-nord,Bam,Bourzanga,Bam,Bourzanga,10623,12213,2020,1,22836
470,Nord,Yatenga,Kossouka,Bam,Bourzanga,14,26,2020,1,40
471,Nord,Yatenga,Kossouka,Soum,Tongomayel,9,13,2020,1,22
472,Nord,Yatenga,Kossouka,Soum,Pobe-mangao,3,2,2020,1,5
473,Centre-nord,Bam,Bourzanga,Soum,Tongomayel,1842,2277,2020,1,4119
474,Centre-nord,Bam,Bourzanga,Bam,Zimtenga,15,14,2020,1,29
475,Centre-nord,Bam,Nassere,Sanmatenga,Barsalogho,36,56,2020,1,92
476,Centre-nord,Bam,Kongoussi,Yatenga,Seguenega,0,2,2020,1,2
477,Centre-nord,Bam,Bourzanga,Bam,Rollo,7,5,2020,1,12
478,Centre-nord,Bam,Bourzanga,Soum,Koutougou,13,13,2020,1,26
479,Centre-nord,Bam,Bourzanga,Soum,Djibo,104,103,2020,1,207
480,Centre-nord,Bam,Bourzanga,Soum,Kelbo,116,170,2020,1,286
481,Centre-nord,Bam,Nassere,Sanmatenga,Dablo,7,4,2020,1,11
482,Centre-nord,Bam,Tikare,Soum,Arbinda,101,116,2020,1,217
483,Centre-nord,Bam,Tikare,Soum,Tongomayel,270,285,2020,1,555
484,Centre-nord,Bam,Tikare,Soum,Kelbo,111,140,2020,1,251
485,Centre-nord,Bam,Tikare,Loroum,Ouindigui,2,2,2020,1,4
486,Centre-nord,Bam,Tikare,Bam,Zimtenga,13,14,2020,1,27
487,Centre-nord,Bam,Tikare,Soum,Koutougou,11,16,2020,1,27
488,Centre-nord,Bam,Tikare,Namentenga,Tougouri,3,9,2020,1,12
489,Centre-nord,Bam,Tikare,Seno,Dori,13,21,2020,1,34
490,Centre-nord,Bam,Tikare,Bam,Bourzanga,46,53,2020,1,99
491,Centre-nord,Bam,Tikare,Soum,Djibo,45,44,2020,1,89
492,Centre-nord,Bam,Tikare,Soum,Nassoumbou,8,11,2020,1,19
493,Centre-nord,Bam,Tikare,Soum,Diguel,4,1,2020,1,5
494,Centre-nord,Bam,Tikare,Oudalan,Gorom-gorom,3,4,2020,1,7
495,Centre-nord,Sanmatenga,Boussouma,Soum,Djibo,9,17,2020,1,26
496,Centre-nord,Bam,Bourzanga,,,16,21,2020,1,37
497,Centre-nord,Bam,Bourzanga,Soum,Arbinda,114,139,2020,1,253
498,Centre-nord,Namentenga,Dargo,Kompienga,Pama,20,10,2020,1,30
499,Sahel,Soum,Djibo,Soum,Djibo,1,3,2020,1,4
500,Centre-nord,Bam,Bourzanga,Soum,Pobe-mangao,33,44,2020,1,77
501,Centre-nord,Bam,Bourzanga,Soum,Baraboule,2,5,2020,1,7
502,Centre-nord,Bam,Bourzanga,Kouritenga,Andemtenga,0,1,2020,1,1
503,Nord,Yatenga,Ouahigouya,Loroum,Titao,20,37,2020,1,57
504,Nord,Yatenga,Ouahigouya,Soum,Djibo,39,51,2020,1,90
505,Centre-nord,Sanmatenga,Barsalogho,Sanmatenga,Kaya,18,26,2020,1,44
506,Centre-nord,Bam,Rollo,Soum,Tongomayel,449,484,2020,1,933
507,Centre-nord,Bam,Rollo,Soum,Pobe-mangao,115,101,2020,1,216
508,Centre-nord,Bam,Rollo,Loroum,Titao,9,12,2020,1,21
509,Centre-nord,Bam,Rollo,Loroum,Ouindigui,390,507,2020,1,897
510,Centre-nord,Bam,Rollo,Bam,Bourzanga,412,384,2020,1,796
511,Centre-nord,Bam,Rollo,Soum,Arbinda,177,171,2020,1,348
512,Centre-nord,Bam,Rollo,Bam,Rollo,100,164,2020,1,264
513,Centre-nord,Bam,Rollo,Bam,Kongoussi,2,3,2020,1,5
514,Centre-nord,Bam,Rollo,Soum,Kelbo,110,90,2020,1,200
515,Centre-nord,Bam,Rollo,Soum,Diguel,55,59,2020,1,114
516,Centre-nord,Bam,Rollo,Soum,Djibo,17,15,2020,1,32
517,Centre-nord,Bam,Rollo,Soum,Nassoumbou,15,23,2020,1,38
518,Boucle du mouhoun,Mouhoun,Ouarkoye,Loroum,Titao,14,18,2020,1,32
519,Nord,Loroum,Titao,Loroum,Ouindigui,35,41,2020,1,76
520,Centre-nord,Bam,Rollo,Soum,Koutougou,19,28,2020,1,47
521,Centre-nord,Bam,Rollo,Bam,Zimtenga,14,10,2020,1,24
522,Centre-nord,Bam,Sabce,Bam,Zimtenga,34,48,2020,1,82
523,Centre-nord,Bam,Sabce,Soum,Tongomayel,280,318,2020,1,598
524,Centre-nord,Bam,Sabce,Gnagna,Liptougou,0,1,2020,1,1
525,Centre-nord,Bam,Sabce,Bam,Kongoussi,4,3,2020,1,7
526,Centre-nord,Bam,Sabce,Sanmatenga,Barsalogho,16,18,2020,1,34
527,Centre-nord,Sanmatenga,Mane,Bam,Rollo,2,2,2020,1,4
528,Centre-nord,Namentenga,Boala,Namentenga,Bouroum,1,2,2020,1,3
529,Centre-nord,Sanmatenga,Pensa,Sanmatenga,Pissila,4,8,2020,1,12
530,Est,Gourma,Matiacoali,Sanmatenga,Pissila,2,7,2020,1,9
531,Est,Gnagna,Bilanga,Gourma,Fada,602,647,2020,1,1249
532,Est,Gnagna,Bilanga,Koulpelogo,Comin-yanga,9,11,2020,1,20
533,Centre-nord,Namentenga,Bouroum,Nahouri,Po,0,2,2020,1,2
534,Centre-nord,Sanmatenga,Barsalogho,Seno,Dori,9,9,2020,1,18
535,Centre-nord,Bam,Bourzanga,Soum,Nassoumbou,20,28,2020,1,48
536,Centre-nord,Namentenga,Yalgo,Sanmatenga,Namissigma,1,5,2020,1,6
537,Nord,Yatenga,Ouahigouya,Soum,Tongomayel,39,43,2020,1,82
538,Nord,Yatenga,Ouahigouya,Soum,Pobe-mangao,7,12,2020,1,19
539,Centre-nord,Sanmatenga,Barsalogho,Bam,Bourzanga,4,4,2020,1,8
540,Centre-nord,Sanmatenga,Pissila,Namentenga,Boulsa,13,27,2020,1,40
541,Centre-nord,Namentenga,Tougouri,Oudalan,Gorom-gorom,16,10,2020,1,26
542,Centre-nord,Sanmatenga,Barsalogho,Houet,Bobo-dioulasso,0,2,2020,1,2
543,Centre-nord,Sanmatenga,Barsalogho,Namentenga,Bouroum,0,4,2020,1,4
544,Centre-nord,Namentenga,Bouroum,Namentenga,Nagbingou,2,1,2020,1,3
545,Centre-nord,Namentenga,Boala,Soum,Arbinda,17,25,2020,1,42
546,Centre-nord,Sanmatenga,Pensa,Soum,Tongomayel,5,2,2020,1,7
547,Centre-nord,Sanmatenga,Pensa,Sanmatenga,Kaya,7,3,2020,1,10
548,Centre-nord,Bam,Guibare,Soum,Kelbo,34,47,2020,1,81
549,Centre-nord,Bam,Guibare,Soum,Tongomayel,35,29,2020,1,64
550,Centre-nord,Bam,Guibare,Bam,Zimtenga,11,11,2020,1,22
551,Centre-nord,Bam,Guibare,Bam,Bourzanga,3,6,2020,1,9
552,Centre-nord,Sanmatenga,Pibaore,Kompienga,Kompienga,6,4,2020,1,10
553,Centre-nord,Sanmatenga,Pibaore,Soum,Arbinda,27,33,2020,1,60
554,Nord,Yatenga,Ouahigouya,Soum,Baraboule,59,54,2020,1,113
555,Nord,Yatenga,Ouahigouya,Yatenga,Kain,25,26,2020,1,51
556,Centre-nord,Sanmatenga,Pensa,,,8,15,2020,1,23
557,Nord,Loroum,Titao,Loroum,Titao,338,406,2020,1,744
558,Centre-nord,Sanmatenga,Pibaore,,,10,14,2020,1,24
559,Est,Komondjari,Gayeri,Gourma,Fada,65,52,2020,1,117
560,Est,Komondjari,Gayeri,Komondjari,Gayeri,199,206,2020,1,405
561,Est,Komondjari,Gayeri,Seno,Gorgadji,2,7,2020,1,9
562,Nord,Yatenga,Ouahigouya,Yatenga,Thiou,2,3,2020,1,5
563,Est,Gnagna,Bilanga,Tapoa,Diapaga,5,7,2020,1,12
564,Nord,Yatenga,Ouahigouya,Soum,Arbinda,8,12,2020,1,20
565,Est,Komondjari,Gayeri,Komondjari,Bartiebougou,13,11,2020,1,24
566,Est,Komondjari,Gayeri,Komondjari,Foutouri,2,3,2020,1,5
567,Centre-nord,Sanmatenga,Korsimoro,Soum,Kelbo,34,34,2020,1,68
568,Centre-nord,Sanmatenga,Pensa,Namentenga,Bouroum,19,32,2020,1,51
569,Centre-nord,Bam,Kongoussi,Sanmatenga,Barsalogho,29,47,2020,1,76
570,Est,Gnagna,Bilanga,Kompienga,Pama,3,4,2020,1,7
571,Sahel,Soum,Kelbo,Sanmatenga,Dablo,15,14,2020,1,29
572,Centre-nord,Bam,Bourzanga,Sanmatenga,Barsalogho,2,1,2020,1,3
573,Nord,Loroum,Titao,Soum,Pobe-mangao,1,4,2020,1,5
574,Est,Gnagna,Bilanga,Gourma,Matiacoali,21,27,2020,1,48
575,Centre-nord,Namentenga,Yalgo,Gourma,Fada,13,19,2020,1,32
576,Centre-nord,Namentenga,Dargo,Gourma,Matiacoali,8,8,2020,1,16
577,Centre-nord,Namentenga,Yalgo,Namentenga,Yalgo,2,2,2020,1,4
578,Boucle du mouhoun,Sourou,Tougan,Sourou,Toeni,62,31,2020,1,93
579,Boucle du mouhoun,Sourou,Kiembara,Sourou,Gomboro,10,16,2020,1,26
580,Boucle du mouhoun,Sourou,Kiembara,Sourou,Kiembara,12,6,2020,1,18
581,Boucle du mouhoun,Sourou,Tougan,Sourou,Tougan,31,27,2020,1,58
582,Boucle du mouhoun,Sourou,Tougan,Sourou,Di,3,3,2020,1,6
583,Nord,Yatenga,Ouahigouya,,,27,38,2020,1,65
584,Est,Komondjari,Gayeri,Gourma,Matiacoali,29,18,2020,1,47
585,Centre-nord,Bam,Bourzanga,Loroum,Titao,2,5,2020,1,7
586,Nord,Yatenga,Ouahigouya,Bam,Kongoussi,3,6,2020,1,9
587,Nord,Yatenga,Oula,Soum,Djibo,4,7,2020,1,11
588,Nord,Yatenga,Ouahigouya,Seno,Gorgadji,14,12,2020,1,26
589,Nord,Passore,Arbole,Soum,Pobe-mangao,6,5,2020,1,11
590,Centre-nord,Sanmatenga,Barsalogho,Sanmatenga,Barsalogho,6071,7882,2020,2,13953
591,Centre-nord,Sanmatenga,Barsalogho,Sanmatenga,Dablo,50,44,2020,2,94
592,Centre-nord,Namentenga,Yalgo,Namentenga,Bouroum,308,393,2020,2,701
593,Centre-nord,Namentenga,Yalgo,Seno,Gorgadji,423,482,2020,2,905
594,Centre-nord,Namentenga,Yalgo,Soum,Arbinda,32,45,2020,2,77
595,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Pissila,377,436,2020,2,813
596,Centre-nord,Sanmatenga,Barsalogho,Soum,Arbinda,8074,10941,2020,2,19015
597,Centre-nord,Namentenga,Nagbingou,Seno,Gorgadji,42,52,2020,2,94
598,Centre-nord,Sanmatenga,Barsalogho,Sanmatenga,Pensa,77,83,2020,2,160
599,Centre-nord,Sanmatenga,Barsalogho,Soum,Tongomayel,81,117,2020,2,198
600,Centre-nord,Sanmatenga,Barsalogho,Soum,Kelbo,75,120,2020,2,195
601,Centre-nord,Sanmatenga,Barsalogho,Soum,Baraboule,6,11,2020,2,17
602,Centre-nord,Sanmatenga,Barsalogho,Soum,Koutougou,87,89,2020,2,176
603,Centre-nord,Sanmatenga,Pensa,Sanmatenga,Pensa,483,466,2020,2,949
604,Centre-nord,Sanmatenga,Pensa,Soum,Arbinda,79,65,2020,2,144
605,Centre-nord,Sanmatenga,Pensa,Sanmatenga,Barsalogho,72,88,2020,2,160
606,Centre-nord,Sanmatenga,Pensa,Soum,Tongomayel,28,16,2020,2,44
607,Centre-nord,Sanmatenga,Barsalogho,Yagha,Boundore,13,19,2020,2,32
608,Centre-nord,Sanmatenga,Barsalogho,Soum,Djibo,5,12,2020,2,17
609,Centre-nord,Sanmatenga,Barsalogho,Bazega,Kombissiri,4,3,2020,2,7
610,Centre-nord,Sanmatenga,Barsalogho,Sanmatenga,Namissigma,5,11,2020,2,16
611,Centre-nord,Sanmatenga,Boussouma,Sanmatenga,Pensa,92,75,2020,2,167
612,Centre-nord,Sanmatenga,Boussouma,Sanmatenga,Barsalogho,36,38,2020,2,74
613,Centre-nord,Sanmatenga,Boussouma,Sanmatenga,Pissila,23,36,2020,2,59
614,Centre-nord,Sanmatenga,Barsalogho,Sanmatenga,Pissila,20,29,2020,2,49
615,Centre-nord,Namentenga,Yalgo,Seno,Bani,671,810,2020,2,1481
616,Nord,Yatenga,Ouahigouya,Loroum,Banh,168,226,2020,2,394
617,Nord,Yatenga,Ouahigouya,Soum,Baraboule,69,93,2020,2,162
618,Nord,Yatenga,Ouahigouya,Loroum,Ouindigui,3,10,2020,2,13
619,Nord,Yatenga,Ouahigouya,Loroum,Solle,130,183,2020,2,313
620,Nord,Loroum,Titao,Loroum,Titao,95,95,2020,2,190
621,Nord,Yatenga,Ouahigouya,Soum,Pobe-mangao,14,18,2020,2,32
622,Nord,Yatenga,Ouahigouya,Bam,Kongoussi,2,5,2020,2,7
623,Nord,Yatenga,Ouahigouya,Soum,Djibo,10,9,2020,2,19
624,Nord,Yatenga,Ouahigouya,Yatenga,Koumbri,52,68,2020,2,120
625,Nord,Yatenga,Ouahigouya,Soum,Tongomayel,18,15,2020,2,33
626,Centre-nord,Sanmatenga,Boussouma,Soum,Arbinda,52,69,2020,2,121
627,Centre-nord,Sanmatenga,Boussouma,Soum,Tongomayel,17,20,2020,2,37
628,Centre-nord,Sanmatenga,Boussouma,Yatenga,Seguenega,5,7,2020,2,12
629,Centre-nord,Sanmatenga,Boussouma,Sanmatenga,Dablo,18,16,2020,2,34
630,Centre-nord,Sanmatenga,Boussouma,Gourma,Fada,2,3,2020,2,5
631,Centre-nord,Namentenga,Boala,Gourma,Matiacoali,0,3,2020,2,3
632,Boucle du mouhoun,Sourou,Tougan,Sourou,Toeni,36,20,2020,2,56
633,Centre-nord,Sanmatenga,Boussouma,Sanmatenga,Boussouma,6,6,2020,2,12
634,Nord,Yatenga,Ouahigouya,Yatenga,Thiou,30,30,2020,2,60
635,Nord,Yatenga,Ouahigouya,Yatenga,Ouahigouya,7,10,2020,2,17
636,Boucle du mouhoun,Sourou,Di,Loroum,Solle,2,2,2020,2,4
637,Boucle du mouhoun,Sourou,Tougan,Sourou,Tougan,8,9,2020,2,17
638,Centre-nord,Namentenga,Yalgo,Sanmatenga,Pissila,1,2,2020,2,3
639,Est,Komondjari,Gayeri,Komondjari,Bartiebougou,23,24,2020,2,47
640,Centre-nord,Sanmatenga,Boussouma,Bam,Nassere,2,2,2020,2,4
641,Centre-nord,Namentenga,Dargo,Gourma,Fada,8,6,2020,2,14
642,Est,Tapoa,Kantchari,Tapoa,Kantchari,33,36,2020,2,69
643,Centre-nord,Sanmatenga,Pissila,Namentenga,Bouroum,125,149,2020,2,274
644,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Pensa,334,455,2020,2,789
645,Centre-nord,Sanmatenga,Pissila,Soum,Arbinda,11,13,2020,2,24
646,Centre-nord,Sanmatenga,Pissila,Sanmatenga,Barsalogho,230,278,2020,2,508
647,Sahel,Seno,Dori,Soum,Arbinda,580,746,2020,2,1326
648,Sahel,Seno,Dori,Soum,Baraboule,5,4,2020,2,9
649,Sahel,Seno,Dori,Seno,Gorgadji,455,513,2020,2,968
650,Centre-nord,Namentenga,Yalgo,Namentenga,Nagbingou,160,184,2020,2,344
651,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Pensa,15,19,2020,2,34
652,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Barsalogho,10,6,2020,2,16
